id1,text1,entity1,id2,text2,entity2,text_similarity_score,entity_similarity_score,date_difference
nifty_166,REG - Westfield Europe FinWT Finance (Aust)PtyWestfield Fin (Aust)WFA Finance (Aust)WEA Finance LLC - 3rd Quarter Results,westfield europe finwt finance|aust)ptywestfield|fin|aust)wfa finance (aust)wea finance llc|3rd quarter results|westfield|europe|finwt|finance|aust)wfa|aust)wea|llc,nifty_420,REG - Westfield Europe FinWT Finance (Aust)PtyWestfield Fin (Aust)WFA Finance (Aust)WEA Finance LLC - Doc re. Westfield Group Preliminary Final Report,westfield europe finwt finance|aust)ptywestfield fin|aust)wfa finance|aust)wea finance llc|doc|westfield group preliminary final report|westfield|europe|finwt|finance|aust)ptywestfield|fin|aust)wfa|aust)wea|llc|group,0.948957,0.5555555555555556,469
nifty_420,REG - Westfield Europe FinWT Finance (Aust)PtyWestfield Fin (Aust)WFA Finance (Aust)WEA Finance LLC - Doc re. Westfield Group Preliminary Final Report,westfield europe finwt finance|aust)ptywestfield fin|aust)wfa finance|aust)wea finance llc|doc|westfield group preliminary final report|westfield|europe|finwt|finance|aust)ptywestfield|fin|aust)wfa|aust)wea|llc|group,nifty_420,REG - Westfield Europe FinWT Finance (Aust)PtyWestfield Fin (Aust)WFA Finance (Aust)WEA Finance LLC - Media release - Strategic Transactions,westfield europe finwt finance|aust)ptywestfield fin|aust)wfa finance|aust)wea finance llc|media release|strategic transactions|westfield|europe|finwt|finance|aust)ptywestfield|fin|aust)wfa|aust)wea|llc|strategic|transactions,0.94871753,0.65,0
nifty_362,REG - Abaco Financials Fd - Interim Report 30.06.2011,abaco financials fd|- interim report|abaco|financials|fd|interim|report,nifty_540,REG - Abaco Financials Fd - Annual Report 31.12.2011,abaco financials fd|- annual report|abaco|financials|fd|annual|report,0.9486841,0.5555555555555556,333
nifty_195,REG - Stock Exch Notice - Admission to Trading - 29/12/2010,reg - stock exch notice|admission|trading|exch,nifty_470,REG - Stock Exch Notice - Admission to Trading - 16/05/2012,reg - stock exch notice|admission|trading|exch,0.94829905,1.0,504
nifty_141,REG - Allied Gold Limited - Investor Presentation,allied gold limited|investor presentation|allied|gold|limited,nifty_227,REG - Allied Gold Limited - North American Investor Presentation,allied gold limited|north american investor presentation|allied|gold|limited,0.9478491,0.6666666666666666,160
nifty_234,REG - VietNam Holding Ltd - Investor Report,reg - vietnam holding ltd - investor report|vietnam|holding|ltd|investor,nifty_252,REG - VietNam Holding Ltd - Monthly Investor Report,reg - vietnam holding ltd|monthly investor report|vietnam|holding|ltd|report,0.9475468,0.375,33
nifty_234,REG - VietNam Holding Ltd - Investor Report,reg - vietnam holding ltd - investor report|vietnam|holding|ltd|investor,nifty_500,REG - VietNam Holding Ltd - Monthly Investor Report,reg - vietnam holding ltd|monthly investor report|vietnam|holding|ltd|report,0.9475468,0.375,490
nifty_234,REG - VietNam Holding Ltd - Investor Report,reg - vietnam holding ltd - investor report|vietnam|holding|ltd|investor,nifty_303,REG - VietNam Holding Ltd - Monthly Investor Report,reg - vietnam holding ltd|monthly investor report|vietnam|holding|ltd|report,0.9475467,0.375,126
nifty_234,REG - VietNam Holding Ltd - Investor Report,reg - vietnam holding ltd - investor report|vietnam|holding|ltd|investor,nifty_367,REG - VietNam Holding Ltd - Monthly Investor Report,reg - vietnam holding ltd|monthly investor report|vietnam|holding|ltd|report,0.9475467,0.375,242
nifty_234,REG - VietNam Holding Ltd - Investor Report,reg - vietnam holding ltd - investor report|vietnam|holding|ltd|investor,nifty_534,REG - VietNam Holding Ltd - Monthly Investor Report,reg - vietnam holding ltd|monthly investor report|vietnam|holding|ltd|report,0.94754666,0.375,552
nifty_218,REG - VietNam Holding Ltd - Monthly Investor Report,reg - vietnam holding ltd|monthly investor report|vietnam|holding|ltd|report,nifty_234,REG - VietNam Holding Ltd - Investor Report,reg - vietnam holding ltd - investor report|vietnam|holding|ltd|investor,0.9475465,0.375,29
nifty_234,REG - VietNam Holding Ltd - Investor Report,reg - vietnam holding ltd - investor report|vietnam|holding|ltd|investor,nifty_318,REG - VietNam Holding Ltd - Monthly Investor Report,reg - vietnam holding ltd|monthly investor report|vietnam|holding|ltd|report,0.9475465,0.375,153
nifty_234,REG - VietNam Holding Ltd - Investor Report,reg - vietnam holding ltd - investor report|vietnam|holding|ltd|investor,nifty_333,REG - VietNam Holding Ltd - Monthly Investor Report,reg - vietnam holding ltd|monthly investor report|vietnam|holding|ltd|report,0.9475465,0.375,181
nifty_234,REG - VietNam Holding Ltd - Investor Report,reg - vietnam holding ltd - investor report|vietnam|holding|ltd|investor,nifty_352,REG - VietNam Holding Ltd - Monthly Investor Report,reg - vietnam holding ltd|monthly investor report|vietnam|holding|ltd|report,0.9475465,0.375,215
nifty_234,REG - VietNam Holding Ltd - Investor Report,reg - vietnam holding ltd - investor report|vietnam|holding|ltd|investor,nifty_420,REG - VietNam Holding Ltd - Monthly Investor Report,reg - vietnam holding ltd|monthly investor report|vietnam|holding|ltd|report,0.9475465,0.375,342
nifty_162,Heineken Holding N.V.: Heineken Holding N.V. trading update third quarter 2010,heineken holding n.v.|heineken holding n.v. trading update|heineken|holding|n.v.,nifty_361,HEINEKEN HOLDING N.V. Trading Update - Third Quarter 2011,heineken holding n.v. trading update|heineken|holding|n.v.,0.9473215,0.8,364
nifty_376,REG - Morgan StanleyMorgan Stanley B.V.Morgan Stanley & Co. - Publication of Prospectus,morgan stanleymorgan stanley b.v.morgan stanley|co.|prospectus|morgan|stanleymorgan|stanley|b.v.morgan,nifty_391,REG - Morgan StanleyMorgan Stanley - Publication of Prospectus,morgan stanleymorgan stanley|prospectus|morgan|stanleymorgan|stanley,0.9470726,0.5,29
nifty_381,REG - Lloyds TSB Bank PLCLloyds Banking Group - Publication of Supplementary Prospectus,lloyds tsb bank plclloyds banking group|- publication|supplementary prospectus|lloyds|tsb|bank|plclloyds|banking|group,nifty_456,REG - Lloyds TSB Bank PLCLloyds Banking Group - Publication of Base Prospectus,- lloyds tsb bank plclloyds banking group|base prospectus|lloyds|tsb|bank|plclloyds|banking|group,0.94661814,0.5454545454545454,140
nifty_456,REG - Lloyds TSB Bank PLCLloyds Banking Group - Publication of Base Prospectus,- lloyds tsb bank plclloyds banking group|base prospectus|lloyds|tsb|bank|plclloyds|banking|group,nifty_456,REG - Lloyds TSB Bank PLC - Publication of Base Prospectus,lloyds tsb bank plc|- publication|base prospectus|lloyds|tsb|bank|plc,0.9462056,0.36363636363636365,0
nifty_268,REG - HSBC Holdings PLC - Investor Day: Group Chairman's presentation,- hsbc holdings plc|investor day|group chairman's presentation|hsbc|holdings|plc|investor|day|chairman,nifty_268,REG - HSBC Holdings PLC - Investor Day: Group CEO's presentation,- hsbc holdings plc|investor day|hsbc|holdings|plc|investor|day,0.9459999,0.7777777777777778,0
nifty_309,REG - MCB Bank LimitedMCB Bank Limited. - June 2011 results announcement MCB Bank Limited,mcb bank limitedmcb bank limited|- june 2011 results announcement|mcb bank limited|mcb|bank|limitedmcb|limited|june,nifty_360,REG - MCB Bank LimitedMCB Bank Limited. - 3rd Quarter Results announced,mcb bank limitedmcb bank limited|3rd quarter results|mcb|bank|limitedmcb|limited,0.94511473,0.5555555555555556,91
nifty_192,REG - iShares PLC IV - Pending Revision of Prospectus,ishares plc|pending revision|prospectus|ishares|plc|iv,nifty_192,REG - iShares II PLC. - Pending Revision of Prospectus,ishares ii plc|pending revision|prospectus|ishares|ii|plc,0.94468045,0.5,0
nifty_259,REG - Origin Funds plc - Annual Report 31.12.2010,- origin funds plc|- annual report|origin|funds|plc|annual|report,nifty_521,REG - Origin Funds plc - Interim Report 30.06.2012,origin funds plc|- interim report|origin|funds|plc|interim|report,0.9446173,0.4,482
nifty_493,REG - Co-op Group Ld - Lloyds Banking Group Branch Assets,- co-op group ld|lloyds banking group branch assets|co|op|group|ld|lloyds|banking|branch,nifty_493,REG - Co-operative Bank - Lloyds Banking Group Branch Assets,reg - co-operative bank|lloyds banking group|branch assets|co|operative|bank|lloyds|banking|group|branch,0.9444633,0.35714285714285715,0
nifty_309,REG - Stock Exch Notice - Cancellation - PXTIIE Bonos Series 2008-1,reg - stock exch notice|cancellation|pxtiie bonos series|pxtiie|bonos,nifty_364,"REG - Stock Exch Notice - Cancellation - TIIETMX Bonos, Series 2008-2",reg - stock exch notice|cancellation|tiietmx bonos|series|tiietmx|bonos,0.9444627,0.375,98
nifty_977,Progressive to take controlling stake in ARX Holding for $875 mln,progressive|controlling stake|arx holding|arx|holding,nifty_977,Progressive to take controlling stake in ARX Holding for $875 million,progressive|controlling stake|arx holding|arx|holding,0.94424105,1.0,0
nifty_456,REG - Lloyds TSB Bank PLCLloyds Banking Group - Publication of Base Prospectus,- lloyds tsb bank plclloyds banking group|base prospectus|lloyds|tsb|bank|plclloyds|banking|group,nifty_469,REG - Lloyds Banking GroupLloyds TSB Bank PLC - Publication of Supplementary Prospectus,lloyds banking grouplloyds tsb bank plc|supplementary prospectus|lloyds|banking|grouplloyds|tsb|bank|plc,0.9441835,0.3333333333333333,22
nifty_218,REG - ASB Finance LimitedASB Bank Ld - ASB Bank half-year results,asb finance limitedasb bank ld|asb|finance|limitedasb|bank|ld,nifty_420,REG - ASB Finance LimitedASB Bank Limited - Half Year Results,asb finance limitedasb bank limited|half year results|asb|finance|limitedasb|bank|limited|half,0.9439711,0.4,371
nifty_192,REG - Baring Currency Umb - Annual Report 30.09.2010,- baring currency|umb|- annual report|annual|report,nifty_478,REG - Baring Currency Umb - Interim Report 31.03.2012,- baring currency|umb - interim report|report,0.94358516,0.3333333333333333,526
nifty_692,Kering : Half-yearly achievement report on Kering share quotations liquidity mandate,kering|half-yearly achievement report|kering share quotations liquidity mandate,nifty_787,Kering : Half-yearly achievement report share quotations liquidity mandate,kering|quotations,0.94332564,0.25,180
nifty_384,REG - Morgan Stanley - Publication of Prospectus,morgan stanley|prospectus|morgan|stanley,nifty_391,REG - Morgan Stanley B.V.Morgan Stanley B.V. - Publication of Prospectus,morgan stanley b.v.morgan|stanley b.v.|- publication|prospectus|morgan|stanley|b.v.morgan|b.v.,0.94318724,0.3333333333333333,13
nifty_376,REG - Morgan Stanley B.V.Morgan Stanley B.V. - Publication of Prospectus,morgan stanley b.v.morgan|stanley b.v.|- publication|prospectus|morgan|stanley|b.v.morgan|b.v.,nifty_384,REG - Morgan Stanley - Publication of Prospectus,morgan stanley|prospectus|morgan|stanley,0.9431872,0.3333333333333333,16
nifty_170,REG - Standard Chrtrd PLCStandard Chrtrd Bank - Publication of Prospectus,standard chrtrd plcstandard chrtrd bank|prospectus|standard|chrtrd|plcstandard|bank,nifty_493,REG - Standard Chrtrd Bank - Publication of Prospectuses,standard chrtrd bank|prospectuses|standard|chrtrd|bank,0.94243634,0.375,595
nifty_119,REG - Nestle Fin Intl LtdNestle SANestle Holdings Inc - Publication of Prospectus,nestle fin intl ltdnestle sanestle holdings inc|prospectus|nestle|fin|intl|ltdnestle|sanestle|holdings|inc,nifty_318,REG - Nestle Holdings IncNestle Fin Intl Ltd - Publication of Prospectus,nestle holdings incnestle fin intl ltd|prospectus|nestle|holdings|incnestle|fin|intl|ltd,0.9421844,0.4166666666666667,364
nifty_243,REG - Sterling Energy PLC - Annual Results for the year ended 31 December 2010,sterling energy plc|annual results|the year|sterling|energy|plc|december,nifty_438,REG - Sterling Energy PLC - Annual Results for the Year Ended 31 December 2011,sterling energy plc|annual results|the year|sterling|energy|plc|december,0.94207436,1.0,358
nifty_166,REG - Calamos Global Funds - Annual Report 30.06.2010,calamos global funds|annual report|calamos|global|funds|annual|report,nifty_427,REG - Calamos Global Fund - Interim Report 31.12.2011,calamos global fund|- interim report|calamos|global|fund|interim|report,0.9414126,0.2727272727272727,483
nifty_162,Heineken Holding N.V.: Heineken Holding N.V. trading update third quarter 2010,heineken holding n.v.|heineken holding n.v. trading update|heineken|holding|n.v.,nifty_558,Heineken Holding N.V. Trading Update - Third Quarter 2012,heineken holding n.v. trading update|heineken|holding|n.v.,0.94114184,0.8,728
nifty_243,REG - Absolute Focus Fund - Annual Report 30.09.2010,absolute focus fund|annual report|absolute|focus|fund|annual|report,nifty_300,REG - Absolute Focus Fund - Interim Report 31.03.2011,absolute focus fund|interim report|absolute|focus|fund|interim|report,0.94085604,0.5555555555555556,105
nifty_268,REG - HSBC Holdings PLC - Investor Day: Group Chairman's presentation,- hsbc holdings plc|investor day|group chairman's presentation|hsbc|holdings|plc|investor|day|chairman,nifty_268,REG - HSBC Holdings PLC - Investor Day-Concluding presentation,- hsbc holdings plc|investor day|concluding presentation|hsbc|holdings|plc|investor|day,0.9407512,0.7,0
nifty_113,REG - HSBC Holdings PLC - Presentation,reg - hsbc holdings plc|- presentation|hsbc|holdings|plc,nifty_268,REG - HSBC Holdings PLC - HSBC Fin Corp and HSBC USA Inc presentation,hsbc holdings plc|hsbc fin corp and hsbc usa inc presentation|hsbc|holdings|plc|fin|corp|usa|inc,0.94074905,0.2727272727272727,282
nifty_391,REG - Morgan StanleyMorgan Stanley - Publication of Prospectus,morgan stanleymorgan stanley|prospectus|morgan|stanleymorgan|stanley,nifty_391,REG - Morgan Stanley B.V.Morgan Stanley B.V. - Publication of Prospectus,morgan stanley b.v.morgan|stanley b.v.|- publication|prospectus|morgan|stanley|b.v.morgan|b.v.,0.9404852,0.3,0
nifty_376,REG - Morgan Stanley B.V.Morgan Stanley B.V. - Publication of Prospectus,morgan stanley b.v.morgan|stanley b.v.|- publication|prospectus|morgan|stanley|b.v.morgan|b.v.,nifty_391,REG - Morgan StanleyMorgan Stanley - Publication of Prospectus,morgan stanleymorgan stanley|prospectus|morgan|stanleymorgan|stanley,0.94048506,0.3,29
nifty_139,REG - Eatonfield Group plc - Working Capital Funding,eatonfield group plc|working capital funding|eatonfield|group|plc|working|capital|funding,nifty_227,REG - Eatonfield Group plc - Working Capital Funding Updated,eatonfield group plc|working capital funding|eatonfield|group|plc|working|capital,0.93996227,0.875,165
nifty_358,REG - BHP Bill Fin Plc - Publication of Prospectus,bhp bill fin plc|prospectus|bhp|bill|fin|plc,nifty_474,REG - BHP Bill Fin Plc - Publication of Supplementary Prospectus,bhp bill fin plc|- publication|supplementary prospectus|bhp|bill|fin|plc,0.9399214,0.625,216
nifty_303,REG - Nestle Holdings IncNestle Fin Intl Ltd - Publication of Final Terms,nestle holdings incnestle fin intl ltd|final terms|nestle|holdings|incnestle|fin|intl|ltd,nifty_381,REG - Nestle Holdings IncNestle Fin Intl Ltd - Publicaton of Final Terms,nestle holdings incnestle fin intl ltd|publicaton|final terms|nestle|holdings|incnestle|fin|intl|ltd,0.9398286,0.8888888888888888,144
nifty_219,REG - MCB Bank LimitedMCB Bank Limited. - Annual Financial Results Announced - 2010,- mcb bank limitedmcb bank limited|annual financial results|mcb|bank|limitedmcb|limited,nifty_360,REG - MCB Bank LimitedMCB Bank Limited. - 3rd Quarter Results announced,mcb bank limitedmcb bank limited|3rd quarter results|mcb|bank|limitedmcb|limited,0.9395591,0.5,257
nifty_268,REG - British Assets Trust - Half Yearly Report,british assets trust|half yearly report|british|assets|trust,nifty_376,REG - British Assets Trust - Annual Financial Report,british assets trust|annual financial report|british|assets|trust|annual|financial|report,0.9392754,0.4444444444444444,195
nifty_309,REG - Stock Exch Notice - Cancellation - PXTIIE Bonos Series 2008-1,reg - stock exch notice|cancellation|pxtiie bonos series|pxtiie|bonos,nifty_364,"REG - Stock Exch Notice - Cancellation - MXTIIE Bonos, Series 2009-1",reg - stock exch notice|cancellation|mxtiie bonos|series|mxtiie|bonos,0.93911713,0.375,98
nifty_268,REG - HSBC Holdings PLC - Investor Day-North America,- hsbc holdings plc|investor day|north america|hsbc|holdings|plc|investor|day|north|america,nifty_268,REG - HSBC Holdings PLC - Investor Day-Latin America,hsbc holdings plc|investor day|latin america|hsbc|holdings|plc|investor|day|latin|america,0.9390852,0.5384615384615384,0
